# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
axle;60;1415215234;4408.60;17341.87;47219.28;0.02;14542.07;0.00;42.13;42.13;100.00
axle;60;1415215294;4433.07;7476.33;24104.17;0.00;4821.70;0.00;256.53;207.33;80.82
axle;60;1415215354;4441.60;13058.00;75888.05;0.00;9491.87;0.00;243.23;219.22;90.13
axle;60;1415215414;4360.53;4736.07;25360.77;0.00;9540.78;4112.22;253.75;4300.88;98.51
axle;60;1415215474;4061.93;19053.93;55042.78;0.00;18666.40;4200.70;296.03;4434.55;98.62
axle;60;1415215534;4343.53;9019.47;29450.65;0.00;33691.05;580.67;544.70;1042.20;92.61
axle;60;1415215594;4386.13;3296.87;33765.72;0.00;5709.38;0.00;0.00;0.00;0.00
axle;60;1415215654;4343.47;3247.87;33264.45;0.00;10914.92;0.00;102.58;86.13;83.96
axle;60;1415215714;4388.07;3436.80;42645.83;0.00;8145.05;2055.32;314.92;2304.07;97.21
axle;60;1415215774;4439.47;3361.07;45500.03;0.00;14747.18;0.00;0.00;0.00;0.00
axle;60;1415215834;4268.87;3183.53;50933.18;0.02;7418.85;0.00;49.45;39.00;78.87
axle;60;1415215894;4548.27;3177.20;50255.47;0.00;6040.72;0.00;24.93;21.70;87.03
axle;60;1415215954;4428.80;3391.40;73965.80;0.00;12582.77;336.33;315.33;597.93;91.75
